id	Fem7_Exe_MSt	Fem8_Exe_MSt	Fem9_Exe_MSt	Fem7_Exe_AreaX	Fem8_Exe_AreaX	Fem9_Exe_AreaX	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ANLN	159	294	55	224	245	101	181.341254306305	0.2164602943987472	0.557070928209088	0.38856864258675183	0.6975952669664709	0.9999773224878018
DOCK4	1311	1257	1206	1116	1288	1210	1226.3874056499847	-0.017560493217883447	0.14085203724930423	-0.12467333494652873	0.9007821682935728	0.9999773224878018
CETN2	3585	3324	4393	3065	3133	4147	3576.350428472969	-0.07747105160376964	0.1558123496161712	-0.4972073894951983	0.6190428110136963	0.9999773224878018
IKBKB	262	348	330	208	309	327	293.55576680298356	-0.11416246963762955	0.213578145367327	-0.5345231809241753	0.5929796158558763	0.9999773224878018
EPCAM	53	31	60	34	42	79	49.18773610118356	0.137829262118683	0.49029732089473993	0.2811136350228457	0.7786232434550253	0.9999773224878018
CNOT9	1792	2003	3103	1649	2133	2557	2172.469560790367	-0.06851540742857382	0.20376913476121766	-0.33624036097940974	0.7366896192208265	0.9999773224878018
unown5241	1627	1345	1609	1649	1711	1320	1542.6118431429668	0.08731026503483466	0.1876957775306625	0.46516904207166526	0.6418104064991119	0.9999773224878018
DPYD	304	304	382	305	269	472	336.5050280205117	0.12874691564925336	0.24841957390152197	0.5182639742401739	0.6042741047551032	0.9999773224878018
C2CD2	314	450	512	283	509	405	405.72840254267754	-0.045689551720433076	0.24091709982083168	-0.18964843821551924	0.8495846277385872	0.9999773224878018
SURF2	1305	1213	1303	967	1307	1268	1217.5415280398465	-0.0697318868494895	0.14014755005072663	-0.49756051264720597	0.6187938415844818	0.9999773224878018
unown5242	0	11	2	0	21	5	6.278614783769447	1.0012500803294617	1.8081779133826112	0.5537342718982746	0.5797607167729171	0.9999773224878018
unown5243	2	7	6	0	2	8	4.004538306305195	-0.5751886518702323	1.5548786129413734	-0.36992511639358416	0.7114382866952569	0.9999773224878018
DUSP28	160	78	198	205	73	221	156.1758841631486	0.2687275190197263	0.48369538550226737	0.5555718062943287	0.578503609553383	0.9999773224878018
unown5244	18	9	9	17	13	14	13.48063753839123	0.33205367668522306	0.753259704866232	0.4408223014454105	0.6593416470428384	0.9999773224878018
unown5245	6	1	4	4	0	0	2.5656304894834676	-1.3126965729879199	2.1000915990247515	-0.6250663416764844	0.5319275175024922	0.9999773224878018
MSH2	525	852	813	594	799	772	717.3034028476801	0.03571683356337463	0.19731294183837986	0.18101617273858542	0.8563548817061987	0.9999773224878018
unown5246	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
TMEM208	1527	1678	1532	1405	1498	1433	1505.719724916434	-0.0767820570850728	0.13408669932538336	-0.572629928780248	0.566895290866281	0.9999773224878018
unown5247	416	364	496	445	407	448	427.7370856102276	0.08590274634080707	0.19280422498007602	0.4455439000347844	0.6559267419650702	0.9999773224878018
AOAH	78	26	51	68	30	71	54.486134213380154	0.17374063265542858	0.5734988044086758	0.3029485524988485	0.7619290693243217	0.9999773224878018
unown5248	47	47	132	131	65	132	92.03842818453379	0.6348066553440836	0.5023544386354107	1.2636628772873282	0.20635105480274374	0.9999773224878018
unown5249	448	555	578	392	479	511	488.67419011220295	-0.14470267998149647	0.1590006124108976	-0.9100762430244502	0.3627823024307816	0.9999773224878018
GLOD5	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
PLCD4	537	510	503	587	563	602	549.883981194294	0.2274525197232422	0.16931000047349368	1.3434086532818303	0.1791396864500577	0.9999773224878018
ARL6IP4	486	398	404	369	466	372	414.56477480640353	-0.05229427403755708	0.20685766037299794	-0.2528031784912486	0.800420311388844	0.9999773224878018
unown5250	0	0	0	0	0	1	0.159850047828248	1.0127345221883313	4.080472856796901	0.24819048128243398	0.8039870308300985	0.9999773224878018
KIAA0895L	1457	1206	1490	1229	1308	1442	1348.346660666346	-0.01429182595958327	0.14889632305296735	-0.09598508322129079	0.9235324197219565	0.9999773224878018
unown5251	0	7	1	0	0	0	1.2905691708737799	-3.7929267697788727	3.473166811254341	-1.0920658223176587	0.2748041705852846	0.9999773224878018
POLB	1825	2525	2451	1790	2401	2599	2239.6190321632407	0.043630842078478	0.15647977959272763	0.2788273487605662	0.7803773251865641	0.9999773224878018
DMRT2	7	8	23	6	12	12	11.008541122019476	-0.28028737145579635	0.8632120991011477	-0.3247027836468652	0.7454060276795949	0.9999773224878018
OGFOD2	442	424	460	375	495	441	436.5148085221872	0.027796486433438582	0.16351917479266403	0.16998915551453492	0.865018665173562	0.9999773224878018
CCDC6	296	287	263	215	261	211	254.34455909356655	-0.25502657153567443	0.2145155271372837	-1.188849007524126	0.23449908913192435	0.9999773224878018
unown5252	144	301	392	234	271	259	262.70346447350477	-0.05789291471526789	0.3207637343720395	-0.18048460131755573	0.8567721422574675	0.9999773224878018
LCAT	115	57	120	117	125	191	120.16254029547679	0.6074141852202387	0.37534355262763164	1.6182885811357952	0.10560042039790328	0.9999773224878018
CTTN	4515	4416	3327	3826	4173	3366	3937.704815545756	-0.06414373795099558	0.19712086682090044	-0.32540308383117617	0.7448760218519384	0.9999773224878018
DMRT3	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown5253	277	290	311	269	302	326	293.9352049955579	0.07964944851997313	0.17279401350491003	0.4609502777577989	0.6448342787399227	0.9999773224878018
unown5254	7	34	26	13	36	31	23.906230997971804	0.2990489419611268	0.7238876734304853	0.41311511846021837	0.6795222732474234	0.9999773224878018
unown5255	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown5256	13	27	24	14	28	25	21.44540007762945	0.10934265079577707	0.6079643687466223	0.17985042613796198	0.8572699946783112	0.9999773224878018
DMRT1	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown5257	3	3	4	5	7	9	5.122168020101469	1.1114541857729527	1.0966933835224724	1.013459370205253	0.3108407935437891	0.9999773224878018
ZBTB21	362	233	241	302	218	256	270.19928189020726	-0.0568966450784772	0.3020942552363369	-0.18834070523441548	0.8506095781106116	0.9999773224878018
unown5258	348	246	288	290	233	335	289.8661155948687	0.006536003425455632	0.2588806487895157	0.025247168747517177	0.9798578137122526	0.9999773224878018
UMODL1	1	2	5	8	0	0	2.7569962586702133	0.22065036508672606	2.151017713887492	0.10257952022531185	0.9182966975736998	0.9999773224878018
unown5259	403	455	789	590	469	637	552.3333013169233	0.11827502707052276	0.263617539848188	0.4486614477118441	0.6536758994108316	0.9999773224878018
unown5260	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown5261	100	170	103	127	161	128	130.91722548534605	0.20611293040740528	0.3178920557166211	0.6483739580807291	0.5167431095981752	0.9999773224878018
ABCB9	540	510	783	560	526	715	600.2712398819249	0.03315018101658973	0.20928556247199723	0.15839688426202492	0.8741440687856256	0.9999773224878018
ELMO1	9646	9657	9474	7960	8774	9407	9101.999829162078	-0.0930332984941393	0.11068314445241206	-0.8405371834564994	0.400607262364607	0.9999773224878018
unown5262	168	125	115	156	114	131	135.59540557579953	0.027018858316280862	0.3269743512476018	0.08263295947583604	0.9341433930145013	0.9999773224878018
unown5263	48	121	110	83	143	103	99.85602548635677	0.2940771134907616	0.40022056794402333	0.734787607247343	0.4624688556927404	0.9999773224878018
unown5264	0	1	0	0	1	0	0.323755368478718	0.05096184997469957	4.080472856796901	0.012489202051622936	0.9900353175557428	0.9999773224878018
REXO4	913	962	1125	862	960	1025	966.8780126820724	-0.02352890845980592	0.1269613078200323	-0.1853234569161666	0.8529753407313132	0.9999773224878018
unown5265	181	152	167	132	155	124	151.20876777690253	-0.23517079266096397	0.25489310828295125	-0.9226251515592412	0.35620258376956837	0.9999773224878018
KLF8	104	65	79	75	85	122	87.95986783581859	0.21494397673273022	0.36069497199240785	0.5959161990682101	0.5512312109318862	0.9999773224878018
unown5266	0	4	0	0	5	6	2.4153506070642266	1.4454495203772868	2.455238261568775	0.5887206724506308	0.5560486680117993	0.9999773224878018
unown5267	143	269	271	142	290	240	221.6819035824599	0.020888791202527946	0.3183202074040257	0.06562194518808852	0.9476788170357321	0.9999773224878018
FOPNL	1443	1278	657	1251	1283	905	1144.495143181046	0.06467360847817277	0.3161684922306458	0.20455424897618577	0.8379204034939574	0.9999773224878018
RRAGB	1992	1875	2429	1958	1816	1895	1984.2035096180814	-0.09025251828459409	0.1519680170652364	-0.5938915307807875	0.5525846639407221	0.9999773224878018
FAM13C	993	816	710	804	736	787	808.6476513235453	-0.0696283697385441	0.21235443417290228	-0.32788752450467595	0.74299670676807	0.9999773224878018
unown5268	38	45	57	22	39	39	39.27449892298539	-0.44295663177416583	0.4449382343004893	-0.9955463424503429	0.31947061684032163	0.9999773224878018
ITIH4	10	16	7	4	9	5	8.409075696144926	-0.8466600571213827	0.9304267160360966	-0.9099696327814129	0.3628385249497013	0.9999773224878018
unown5269	114	129	215	142	136	229	158.72886524024796	0.20577293242625594	0.327650245154926	0.6280261817871015	0.5299867887138654	0.9999773224878018
unown5270	1	6	42	0	0	20	10.767414454462847	-1.240491567526052	1.803332340448016	-0.6878884938190966	0.4915230029028632	0.9999773224878018
unown5271	0	4	3	0	0	0	1.108756633540868	-3.5752853918345884	3.54705961169884	-1.0079575150196671	0.313474858433283	0.9999773224878018
ABCC1	261	249	200	279	274	236	250.48101117177043	0.20178436464913385	0.24813988511159518	0.8131879506528585	0.416110306716455	0.9999773224878018
unown5272	20	21	37	30	33	30	28.268906102708883	0.3201999736476778	0.5154947917785939	0.6211507444001575	0.5345004441057986	0.9999773224878018
DOCK8	7	26	26	20	22	14	18.938070694765866	0.009040129562452193	0.7151741912877498	0.012640458328305227	0.9899146420341659	0.9999773224878018
unown5273	288	479	583	327	549	496	445.9776780463662	0.07563296476395591	0.2627834446218537	0.2878148007869826	0.773488507158286	0.9999773224878018
ZNF142	569	559	569	610	612	434	558.8496583033648	0.025094597397268225	0.21812432913059496	0.11504721869995363	0.9084076953788853	0.9999773224878018
GASK1B	2	4	0	13	3	18	6.786127682634614	2.5438973919610457	1.3583420500893142	1.8727958777347564	0.06109657744945188	0.9999773224878018
unown5274	39	8	17	28	30	14	22.99254711126968	0.20448967470849805	0.7692910017658534	0.26581576313658467	0.790381102607767	0.9999773224878018
unown5275	311	271	336	278	333	373	314.78137595105784	0.14422906606588046	0.18913690007966366	0.7625643965039703	0.4457232245998093	0.9999773224878018
unown5276	71	35	87	101	25	95	69.42409711000823	0.2781422447529492	0.5954171132687631	0.46713847915116874	0.6404008056027928	0.9999773224878018
KCNK12	51	49	109	84	60	100	74.84880058156077	0.29984161148968996	0.4335264893031224	0.6916338883275025	0.48916727434809304	0.9999773224878018
PTBP2	715	710	739	667	706	845	726.3009910392672	0.08185350349523907	0.14711878981389734	0.5563769495302557	0.5779531931611006	0.9999773224878018
MSH6	1166	1082	1666	1137	1229	1323	1255.49107635775	-0.02728837963930849	0.17304981829177732	-0.15769088872025203	0.8747003804111376	0.9999773224878018
MTMR8	129	293	306	178	208	261	225.35169938291205	-0.1081113341229259	0.3240885505845829	-0.3335857867484592	0.7386921450132624	0.9999773224878018
KLHL24	367	450	462	415	638	422	455.47072796585854	0.25475443577792983	0.21208364999863608	1.201197903655318	0.22967444240637883	0.9999773224878018
BCS1L	1139	1148	1253	896	1239	1059	1112.7988097225143	-0.10389165432370707	0.13867738396332654	-0.7491607597038418	0.4537603171370495	0.9999773224878018
TMEM144	201	184	227	163	239	280	213.332236008525	0.19275128471985234	0.239545788443907	0.8046531979208131	0.4210198343652489	0.9999773224878018
unown5277	412	366	612	347	432	551	447.30142399028455	-0.014702606327049632	0.2344388875921415	-0.06271402529698095	0.9499942288073666	0.9999773224878018
CACFD1	34	61	57	55	67	82	58.726484006037076	0.47639480503217496	0.38700338833292824	1.230983550516994	0.21832901662147974	0.9999773224878018
unown5278	199	308	433	251	362	309	305.5252026650901	0.03416715731688654	0.2737045485763731	0.12483225980204239	0.900656347515295	0.9999773224878018
unown5279	448	383	369	443	324	290	377.9699324271841	-0.11849938644763733	0.2711132398087452	-0.4370844689519104	0.6620500903282769	0.9999773224878018
SLC2A6	0	5	8	2	10	16	6.578934681023236	1.1535308487147757	1.369489829368658	0.8423069846722115	0.39961614242167937	0.9999773224878018
RNF25	188	233	352	161	246	364	252.3252285030166	0.04017451332769823	0.31686183274958124	0.126788742522513	0.8991076059929802	0.9999773224878018
KLHL6	34	46	39	28	15	36	32.75952692700806	-0.532909524068611	0.5315693188366234	-1.0025212238263126	0.31609192125317714	0.9999773224878018
unown5280	1602	1875	1566	1255	1683	1438	1558.622227522645	-0.16216222094346058	0.15287263897083825	-1.0607668058532986	0.2887958910075034	0.9999773224878018
